Motor_Current_A,Oil_Temperature_C,Line_Pressure_bar,Filter_DeltaP_bar,Running_Hours,Vibration_RMS_mm_s,Status,Label,Reason
34.1,70.66,3.22,0.17,1895.5,3.98,Normal,0,None
58.56,84.91,3.03,0.488,1030.5,3.85,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
43.2,65.47,3.11,0.179,226.2,2.96,Normal,0,None
70.36,81.42,3.3,0.199,915.9,8.53,Critical,2,Bearing/Alignment issue (High current + High vibration)
64.49,61.66,2.85,0.085,824.8,3.33,Warning,1,Motor current in warning range (60-70A)
44.26,74.18,3.12,0.125,604.8,0.83,Normal,0,None
40.43,87.67,3.04,0.265,1461.4,3.66,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
38.75,86.38,2.53,0.045,644.1,2.13,Warning,1,Line pressure low warning (2.4-2.8 bar)
45.47,75.84,2.84,0.184,1089.3,2.51,Normal,0,None
54.74,79.23,3.05,0.01,1936.6,0.96,Normal,0,None
30.15,98.22,3.17,0.259,226.7,4.06,Warning,1,Oil temperature in warning range (90-105°C)
62.5,85.45,3.46,0.298,1643.4,3.77,Warning,1,Multiple parameters in warning range
51.56,67.93,2.48,0.203,1146.9,2.95,Warning,1,Line pressure low warning (2.4-2.8 bar)
57.06,80.23,2.81,0.215,661.6,0.35,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
75.33,69.91,3.39,0.201,672.4,8.49,Critical,2,Bearing/Alignment issue (High current + High vibration)
28.03,60.91,2.98,0.32,674.6,3.33,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
64.53,91.19,2.82,0.79,1095,5.1,Critical,2,Filter choked (ΔP >0.5 bar)
7.32,71.87,2.83,0.171,2646.8,0.85,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
37.97,85.33,2.96,0.008,452.7,0.47,Normal,0,None
36.56,63.43,2.92,0.047,907.8,0.44,Normal,0,None
49.5,81.83,2.85,0.15,1482.8,1.42,Normal,0,None
67.35,102.28,2.12,0.5,297.7,3.14,Critical,2,Air leak/Airend wear (High current + Low pressure)
53.26,87.08,2.97,0.39,893.1,3.59,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
45.03,90.6,2.71,0.054,1335.2,1.62,Warning,1,Line pressure low warning (2.4-2.8 bar)
30.08,68.22,3.05,0.101,667.3,2.48,Normal,0,None
31.87,83.43,2.08,0.407,1404.4,3.66,Critical,2,Line pressure critically low (<2.4 bar)
57.91,60.17,2.96,0.158,1915.5,2.8,Normal,0,None
57.32,70.06,3.16,0.04,416.8,3.63,Normal,0,None
47.03,97.91,3.12,0.28,573.8,2.55,Warning,1,Oil temperature in warning range (90-105°C)
54.8,66.28,3.56,0.177,1716.7,3.56,Warning,1,Line pressure high warning (3.2-3.6 bar)
43.71,87.98,3.13,0.145,1448.6,2.31,Normal,0,None
59.83,63.61,2.78,0.059,1222.9,9.21,Critical,2,Vibration critical (>7 mm/s)
7.95,88.79,2.78,0.219,2924.7,0.12,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
49.63,67.1,3.12,0.14,1501.8,3.38,Normal,0,None
45.31,84.39,3.16,0.171,663.4,2.84,Normal,0,None
36.86,75.17,3,0.167,749.9,0.71,Normal,0,None
72.88,70.52,2.19,0.307,2956.7,0.2,Critical,2,Air leak/Airend wear (High current + Low pressure)
60.8,63.61,3.05,0.12,566.3,3.8,Warning,1,Motor current in warning range (60-70A)
44.32,75.41,3.02,0.132,2873.9,2.81,Warning,1,Service interval warning (2000-3000 hrs)
59.57,70.64,3.1,0.213,728.6,2.56,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
53.94,80.24,2.64,0.008,423,2.57,Warning,1,Line pressure low warning (2.4-2.8 bar)
65.24,88.41,2.85,0.063,1894.1,2.44,Warning,1,Motor current in warning range (60-70A)
45.52,82.21,3.15,0.012,798.3,1.31,Normal,0,None
68.2,66.5,3.67,0.305,431.1,5.9,Critical,2,Line pressure critically high (>3.6 bar)
52.34,73.24,2.9,0.113,426.1,4.01,Normal,0,None
34,64.25,2.85,0.144,1525.9,3.13,Normal,0,None
46.08,62,3.02,0.144,1270.3,2.65,Normal,0,None
35.29,100.86,3.06,0.217,859.6,1.3,Warning,1,Oil temperature in warning range (90-105°C)
59.05,65.29,2.76,0.185,964.6,3.91,Warning,1,Line pressure low warning (2.4-2.8 bar)
56.71,67.45,2.93,0.07,500.5,2.61,Normal,0,None
69.68,78.59,3.08,0.085,2994.9,8.46,Critical,2,Bearing/Alignment issue (High current + High vibration)
31.49,90.82,3.1,0.17,391,1.98,Warning,1,Oil temperature in warning range (90-105°C)
40.82,80.19,3.17,0.085,9.5,0.73,Normal,0,None
25.47,63.04,3.14,0.164,2221.1,2.91,Warning,1,Service interval warning (2000-3000 hrs)
34.83,98.3,3,0.364,1008,9,Critical,2,Vibration critical (>7 mm/s)
55.68,89.21,3.18,0.406,2178.6,5.2,Warning,1,Multiple parameters in warning range
26.99,73.13,3.02,0.106,1573.1,2.96,Normal,0,None
44.84,75.01,2.95,0.252,2503.9,2.06,Warning,1,Service interval warning (2000-3000 hrs)
57.12,83.12,3.18,0.174,819.7,0.66,Normal,0,None
34.77,60.63,1.93,0.162,2305.7,1.37,Critical,2,Line pressure critically low (<2.4 bar)
30.82,74.22,2.66,0.078,1487.9,1.25,Warning,1,Line pressure low warning (2.4-2.8 bar)
37.9,86.83,2.95,0.483,117.1,2.62,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
65.55,77.22,3.1,0.013,391.7,2.17,Warning,1,Motor current in warning range (60-70A)
34.25,76.3,3.2,0.182,92,2,Normal,0,None
68.46,71.21,3.09,0.138,1559.1,0.34,Warning,1,Motor current in warning range (60-70A)
58.2,80.1,2.94,0.273,2910.2,2.52,Warning,1,Service interval warning (2000-3000 hrs)
39.54,71.65,3.05,0.031,1595.5,2.36,Normal,0,None
40.33,89.82,3.19,0.146,38.1,4.6,Warning,1,Vibration in warning range (4-7 mm/s)
53.21,75.8,3.35,0.152,499.8,2.61,Warning,1,Line pressure high warning (3.2-3.6 bar)
25.72,96.64,3.03,0.161,1622.9,0.49,Warning,1,Oil temperature in warning range (90-105°C)
43.55,63.19,2.4,0.219,2528.4,0.15,Critical,2,Line pressure critically low (<2.4 bar)
3.09,72.52,2.66,0.277,1593.7,3.76,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
47,85.59,3.07,0.012,1684.8,1.97,Normal,0,None
57.61,70.01,3.13,0.393,118.7,2.28,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
27.61,104.63,2.63,0.265,1222.5,5.8,Critical,2,Oil temperature critical (>105°C)
60.08,72.96,3.09,0.184,1027.8,2.34,Warning,1,Motor current in warning range (60-70A)
54.55,84.2,3.13,0.106,1441.4,2.15,Normal,0,None
50.79,99.81,3.08,0.171,778.1,1.47,Warning,1,Oil temperature in warning range (90-105°C)
25.63,77.25,2.88,0.084,1625.2,6.04,Warning,1,Vibration in warning range (4-7 mm/s)
29.65,63.17,3.05,0.149,2098.4,4.27,Warning,1,Service interval warning (2000-3000 hrs)
59.45,72.56,2.96,0.47,286.3,0.31,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
66.87,88.03,2.96,0.38,1630.5,3.22,Warning,1,Multiple parameters in warning range
49.82,90.2,3.16,0.266,1250.1,0.51,Warning,1,Oil temperature in warning range (90-105°C)
45.4,85.25,3.5,0.011,822.1,2.7,Warning,1,Line pressure high warning (3.2-3.6 bar)
35.06,68.57,3.05,0.053,1444.1,0.2,Normal,0,None
52.26,85.1,2.62,0.727,166.9,5.48,Critical,2,Filter choked (ΔP >0.5 bar)
27.99,59.1,3.12,0.162,1041.9,6.62,Warning,1,Vibration in warning range (4-7 mm/s)
43.75,90.63,3.04,0.123,1328.2,2.91,Normal,0,None
62.86,97.53,3.38,0.269,1545.7,3.15,Warning,1,Multiple parameters in warning range
57.6,75.43,3.58,0.151,925.4,1.13,Warning,1,Line pressure high warning (3.2-3.6 bar)
26.86,80.78,2.87,0.169,299.9,6.09,Warning,1,Vibration in warning range (4-7 mm/s)
34.08,83.7,3.06,0.098,633,3.09,Normal,0,None
28.67,74.07,3.21,0.093,172,6.94,Warning,1,Vibration in warning range (4-7 mm/s)
39.1,79.84,3.45,0.168,1342.4,1.18,Warning,1,Line pressure high warning (3.2-3.6 bar)
59.74,96.27,2.5,0.271,2438.6,4.93,Warning,1,Multiple parameters in warning range
40.59,60.63,3.06,0.079,711,3.6,Normal,0,None
37.87,81.05,2.95,0.183,99.3,3.26,Normal,0,None
34.3,80.49,3.04,0.196,1085,1.15,Normal,0,None
35.66,97.25,3.17,0.144,1630,2.35,Warning,1,Oil temperature in warning range (90-105°C)
58.54,69.57,2.92,0.037,1615.8,0,Normal,0,None
27.15,91.52,3,0.173,2500.1,8.56,Critical,2,Vibration critical (>7 mm/s)
41.66,71.39,3.31,0.123,1645.4,4.03,Warning,1,Line pressure high warning (3.2-3.6 bar)
28.26,80.35,3.4,0.135,1348.3,1.66,Warning,1,Line pressure high warning (3.2-3.6 bar)
34.66,93,2.84,0.464,2538.4,9.4,Critical,2,Vibration critical (>7 mm/s)
39.06,80.28,2.9,0.097,601.5,0.38,Normal,0,None
37.3,77.13,3.16,0.144,646.6,0.89,Normal,0,None
33.86,62.56,2.96,0.098,1102.6,3.4,Normal,0,None
40.57,65.22,3.12,0.259,1546.9,3.33,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
64.71,74.59,3.2,0.012,1753.3,3.05,Warning,1,Motor current in warning range (60-70A)
33.21,63.73,3.03,0.098,967.7,1.76,Normal,0,None
68.15,103.22,3.47,0.327,2198.3,5.62,Warning,1,Multiple parameters in warning range
58.46,82.3,2.89,0.121,1408.6,2.61,Normal,0,None
55.29,67.55,2.96,0.024,849.5,0,Normal,0,None
41.7,104.85,2.91,0.624,2197.5,4.02,Critical,2,Filter choked (ΔP >0.5 bar)
58.12,96.33,2.98,0.199,1461.1,1.05,Warning,1,Oil temperature in warning range (90-105°C)
47.83,78.61,2.6,0.019,328.5,0.41,Warning,1,Line pressure low warning (2.4-2.8 bar)
40.19,68.45,3.17,0.029,1698.6,0.54,Normal,0,None
73.38,60.84,3.46,0.443,522.5,3.11,Critical,2,Motor current critical (>70A)
47.17,71.93,3.05,0.084,1415.9,2.2,Normal,0,None
59.05,77.01,3.26,0.013,1635.2,0.78,Warning,1,Line pressure high warning (3.2-3.6 bar)
56.62,79.74,2.99,0.143,450.8,2.37,Normal,0,None
71.09,95.38,1.94,0.457,56.6,2.66,Critical,2,Air leak/Airend wear (High current + Low pressure)
53.75,80.14,2.99,0.265,308.9,3.73,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
42.09,88.03,3.15,0.105,657.9,2.82,Normal,0,None
52.1,86.73,2.85,0.035,1468.2,6.8,Warning,1,Vibration in warning range (4-7 mm/s)
36.55,93.54,3.18,0.152,338.3,0.32,Warning,1,Oil temperature in warning range (90-105°C)
56.74,70.84,3.02,0.273,2941.1,4.56,Warning,1,Service interval warning (2000-3000 hrs)
49.67,73.98,3.24,0.04,512.6,0.88,Warning,1,Line pressure high warning (3.2-3.6 bar)
47.01,82.55,2.83,0.114,518,4.96,Warning,1,Vibration in warning range (4-7 mm/s)
54.14,84.65,3.01,0.027,439.7,2.07,Normal,0,None
66.77,100.76,2.97,0.252,2398.9,5.16,Warning,1,Multiple parameters in warning range
53.9,72.13,3.1,0.013,1090.3,1.69,Normal,0,None
53.91,77.19,3.13,0.186,432.7,2.48,Normal,0,None
72.24,84.68,1.96,0.013,962.6,2.99,Critical,2,Air leak/Airend wear (High current + Low pressure)
32.1,87.39,3.04,0.111,838.3,2.3,Normal,0,None
29.08,84.93,3.06,0,1527.6,3.58,Normal,0,None
69.14,61.86,2.97,0.107,1737.3,1.91,Warning,1,Motor current in warning range (60-70A)
40.87,94.34,3.14,0.207,673.5,0.4,Warning,1,Oil temperature in warning range (90-105°C)
51.86,76.99,3.1,0.022,1879.1,3.78,Normal,0,None
31.18,84.57,2.51,0.086,1178.7,1.49,Warning,1,Line pressure low warning (2.4-2.8 bar)
42.26,75.92,2.85,0.058,801.8,2.61,Normal,0,None
49.9,76.49,3.18,0.068,1061.4,4.54,Warning,1,Vibration in warning range (4-7 mm/s)
68.25,88.88,2.57,0.244,2164.9,3,Warning,1,Multiple parameters in warning range
47.08,86.59,2.87,0.408,376.5,3.13,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
47.14,104.72,2.84,0.234,902.1,2.97,Warning,1,Oil temperature in warning range (90-105°C)
40.19,82,3.31,0.158,991.9,2.7,Warning,1,Line pressure high warning (3.2-3.6 bar)
54.32,87.72,3.02,0.112,2372.2,3.73,Warning,1,Service interval warning (2000-3000 hrs)
34.89,100.03,3.14,0.246,1170.3,3.58,Warning,1,Oil temperature in warning range (90-105°C)
39.23,71.74,3.03,0.173,1711.4,0.87,Normal,0,None
68.49,102.85,2.7,0.399,1662.9,3.07,Warning,1,Multiple parameters in warning range
32.11,64.55,3.13,0.279,1562.3,3.24,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
55.82,71.61,2.99,0.093,1530.8,3.41,Normal,0,None
67.54,86.54,2.18,0.076,98.6,5.61,Critical,2,Air leak/Airend wear (High current + Low pressure)
55.9,97.36,3.46,0.258,2146.1,5.17,Warning,1,Multiple parameters in warning range
54.38,60.34,3.41,0.135,1329.7,0.62,Warning,1,Line pressure high warning (3.2-3.6 bar)
58.03,71.67,2.57,0.397,4075.3,6.18,Critical,2,Service critical (>3000 hrs) - Service required
69.49,85.72,3.74,0.479,222.5,4.97,Critical,2,Line pressure critically high (>3.6 bar)
59.48,69,3.16,0.006,200.1,5.26,Warning,1,Vibration in warning range (4-7 mm/s)
33.88,75.68,2.78,0.027,316.5,4.67,Warning,1,Vibration in warning range (4-7 mm/s)
65.1,75.92,1.91,0.304,2309.1,4.27,Critical,2,Air leak/Airend wear (High current + Low pressure)
38.39,81.18,2.54,0.131,242.1,3.59,Warning,1,Line pressure low warning (2.4-2.8 bar)
59.19,87.5,3.02,0.049,705.3,4.59,Warning,1,Vibration in warning range (4-7 mm/s)
24.96,72.93,3.09,0.203,219.1,0.62,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
42.56,86.4,3.11,0.256,2447.3,4.42,Warning,1,Service interval warning (2000-3000 hrs)
63.53,61.8,2.87,0.184,597.4,2.64,Warning,1,Motor current in warning range (60-70A)
50.94,100.15,2.85,0.173,241.8,3.59,Warning,1,Oil temperature in warning range (90-105°C)
48.57,71.12,2.5,0.071,1406.1,2.91,Warning,1,Line pressure low warning (2.4-2.8 bar)
59.18,62.94,2.39,0.191,1034.2,4.02,Warning,1,Line pressure low warning (2.4-2.8 bar)
74.26,69.73,3.33,0.444,1152.1,0.28,Critical,2,Motor current critical (>70A)
28.71,75.28,3.52,0.082,1870.8,0.16,Warning,1,Line pressure high warning (3.2-3.6 bar)
48.89,61.64,3.07,0.095,1596.1,3.13,Normal,0,None
25.52,94.43,2.3,0.445,1732.8,2,Critical,2,Line pressure critically low (<2.4 bar)
70.62,94.64,3.02,0.252,557.7,5.04,Critical,2,Motor current critical (>70A)
27.01,87.54,2.57,0.74,41.9,2.7,Critical,2,Filter choked (ΔP >0.5 bar)
49.83,72.28,3.25,0.187,1022.6,2.77,Warning,1,Line pressure high warning (3.2-3.6 bar)
38.41,72.67,3.01,0.051,1087.8,1.1,Normal,0,None
71.35,65.55,2.93,0.375,1695.2,2.24,Critical,2,Motor current critical (>70A)
47.59,67.07,3.01,0.024,1280.4,1.42,Normal,0,None
52.57,78.41,2.97,0.433,915.5,0.76,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
60.72,66.03,3.69,0.448,1500.1,6.34,Critical,2,Line pressure critically high (>3.6 bar)
38.64,97.45,3.08,0.163,1676.5,2.44,Warning,1,Oil temperature in warning range (90-105°C)
49.89,70.03,3.08,0.427,1235.8,2.17,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
53.01,85.37,2.82,0.092,1685.4,0.82,Normal,0,None
53.05,87.2,2.99,0.208,1358.7,1.12,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
55.09,78.89,3.03,0.138,1723.5,6.52,Warning,1,Vibration in warning range (4-7 mm/s)
45.84,88.62,3.13,0.191,1033.1,0.04,Normal,0,None
50.8,60.43,3.06,0.183,1954.5,4.59,Warning,1,Vibration in warning range (4-7 mm/s)
56.87,75.06,2.65,0.139,1818.5,1.64,Warning,1,Line pressure low warning (2.4-2.8 bar)
73.32,102.51,2.52,0.111,1331.5,1.14,Critical,2,Motor current critical (>70A)
67.17,79.44,2.95,0.106,861.2,2.99,Warning,1,Motor current in warning range (60-70A)
32.15,62.78,3.15,0.016,42.3,2.42,Normal,0,None
40.24,80,3,0.159,817.7,4.73,Warning,1,Vibration in warning range (4-7 mm/s)
65.7,100.24,3.51,0.446,3138.2,4.31,Critical,2,Service critical (>3000 hrs) - Service required
39.78,65.19,3.29,0.065,1893.3,2.74,Warning,1,Line pressure high warning (3.2-3.6 bar)
55.53,77.41,2.83,0.126,832.1,1.89,Normal,0,None
35.95,77.81,3.13,0.067,763.9,4.03,Normal,0,None
27.96,84.85,3.17,0.053,126.1,2.99,Normal,0,None
50.3,87.32,2.82,0.092,1652.5,6.77,Warning,1,Vibration in warning range (4-7 mm/s)
60.14,64.87,2.65,0.064,881.2,0.28,Warning,1,Line pressure low warning (2.4-2.8 bar)
52.59,61.32,3.05,0.01,1755.4,2.48,Normal,0,None
43.39,74.43,3.56,0.04,781.3,2.57,Warning,1,Line pressure high warning (3.2-3.6 bar)
52.38,78.81,3.37,0.186,1248.8,2.74,Warning,1,Line pressure high warning (3.2-3.6 bar)
50.81,71.98,3.15,0.104,1450.1,0.93,Normal,0,None
47.51,79.35,2.99,0.162,67.8,4.77,Warning,1,Vibration in warning range (4-7 mm/s)
73.42,69.98,3.01,0.38,1584.8,4.88,Critical,2,Motor current critical (>70A)
65.15,79.8,3.17,0.051,271.6,2.13,Warning,1,Motor current in warning range (60-70A)
55.26,95.89,3.11,0.182,1705.6,1.17,Warning,1,Oil temperature in warning range (90-105°C)
48.65,84.46,3.19,0.2,1245.6,6.19,Warning,1,Vibration in warning range (4-7 mm/s)
56.55,64.08,3.27,0.002,692.5,1.77,Warning,1,Line pressure high warning (3.2-3.6 bar)
57.21,89.65,2.91,0.15,1648.1,2.51,Normal,0,None
58.09,75.37,3.05,0.137,1061.8,0.75,Normal,0,None
62.25,90.27,3.05,0.216,1701.9,4.25,Warning,1,Multiple parameters in warning range
47.62,80.31,2.85,0.107,549.6,3.95,Normal,0,None
49,65.15,2.91,0.016,1709.6,3.38,Normal,0,None
58.42,81.2,3.74,0.354,6.7,4.5,Critical,2,Line pressure critically high (>3.6 bar)
40.83,75.5,3.04,0.007,1896.1,2.75,Normal,0,None
39.7,75.18,2.43,0.053,1670.8,3.02,Warning,1,Line pressure low warning (2.4-2.8 bar)
36.01,65.32,3.18,0.074,1256.5,1.82,Normal,0,None
49.66,86.88,3,0.151,1942.5,1.06,Normal,0,None
37.87,84.93,3.11,0.106,1999.6,5.5,Warning,1,Vibration in warning range (4-7 mm/s)
40.45,70.59,3.45,0.122,1252.2,2.84,Warning,1,Line pressure high warning (3.2-3.6 bar)
37.55,66.94,2.69,0.012,1701,2.94,Warning,1,Line pressure low warning (2.4-2.8 bar)
26.2,65.91,2.66,0.164,495.2,2.36,Warning,1,Line pressure low warning (2.4-2.8 bar)
48.92,67.73,2.52,0.107,85.7,2.64,Warning,1,Line pressure low warning (2.4-2.8 bar)
32.54,88.42,3.12,0.099,520.5,4.4,Warning,1,Vibration in warning range (4-7 mm/s)
38.74,76.33,3.09,0.051,1496.4,2.7,Normal,0,None
28.84,93.51,3.77,0.05,1660.3,2.02,Critical,2,Line pressure critically high (>3.6 bar)
54.06,66.17,3,0.074,550.3,3.43,Normal,0,None
57.49,82.21,2.93,0,1309,1.19,Normal,0,None
45.04,77.61,2.94,0.095,849.3,2.48,Normal,0,None
39.3,103.4,2.87,0.293,1449,0.2,Warning,1,Oil temperature in warning range (90-105°C)
58.28,102.74,3.33,0.237,1869.2,3.75,Warning,1,Multiple parameters in warning range
64.46,90.5,3.4,0.203,2236.8,5.78,Warning,1,Multiple parameters in warning range
66.13,88.5,2.07,0.103,2884.6,0.22,Critical,2,Air leak/Airend wear (High current + Low pressure)
43.03,103.82,3.04,0.288,883.4,1.88,Warning,1,Oil temperature in warning range (90-105°C)
51.01,86.77,3.65,0.129,243.7,3.32,Critical,2,Line pressure critically high (>3.6 bar)
29.99,72.2,3.01,0.004,1332.8,4.54,Warning,1,Vibration in warning range (4-7 mm/s)
48.39,75.65,2.84,0.069,368.2,2.96,Normal,0,None
57.02,63.79,2.36,0.368,1705.3,3.09,Critical,2,Line pressure critically low (<2.4 bar)
68.41,86.26,3.47,0.228,1811.5,3.26,Warning,1,Multiple parameters in warning range
50.09,74.57,2.59,0.026,167.5,0.45,Warning,1,Line pressure low warning (2.4-2.8 bar)
24.92,86.29,2.83,0.031,1896.7,6.54,Warning,1,Vibration in warning range (4-7 mm/s)
50.36,86.12,1.82,0.437,2245.2,5.86,Critical,2,Line pressure critically low (<2.4 bar)
69.37,94.39,3.14,0.179,1635,4.76,Warning,1,Multiple parameters in warning range
48.15,70.88,2.92,0.193,590.5,1.07,Normal,0,None
39.26,76.22,2.82,0.049,1427.5,0.89,Normal,0,None
63.05,63.99,3.61,0.271,719.7,4.6,Critical,2,Line pressure critically high (>3.6 bar)
53.99,71.43,2.88,0.219,1308.1,0.26,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
72.99,61.39,2.55,0.159,2294,1.87,Critical,2,Motor current critical (>70A)
48.27,81.69,2.84,0.122,553.5,2.41,Normal,0,None
32.6,61.71,2.9,0.019,1735.4,1.39,Normal,0,None
60.41,92.55,3.34,0.374,2457.6,5.09,Warning,1,Multiple parameters in warning range
28.77,77.7,3.18,0.225,2037.1,2.1,Warning,1,Service interval warning (2000-3000 hrs)
53.39,74.69,2.77,0.131,2402.3,4.1,Warning,1,Service interval warning (2000-3000 hrs)
59.05,71.57,3.28,0.334,4088.7,4.31,Critical,2,Service critical (>3000 hrs) - Service required
26.77,60.74,2.87,0.112,2216.2,2.89,Warning,1,Service interval warning (2000-3000 hrs)
53.07,78.72,3.54,0.116,160.5,2.38,Warning,1,Line pressure high warning (3.2-3.6 bar)
54.4,61.76,2.7,0.046,136,3.57,Warning,1,Line pressure low warning (2.4-2.8 bar)
2.48,83.33,2.47,0.178,606.2,1.87,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
38.64,88.28,3.02,0.137,1253.1,5.59,Warning,1,Vibration in warning range (4-7 mm/s)
37.48,77.09,3.1,0.178,1412.7,2.51,Normal,0,None
40.98,95.68,2.4,0.063,1953.4,5.16,Critical,2,Line pressure critically low (<2.4 bar)
42.78,83.82,2.92,0.199,1683,2.15,Normal,0,None
32.34,68.57,3.17,0.504,636.6,1.67,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
67.96,64.24,3.02,0.044,1958.4,0.67,Warning,1,Motor current in warning range (60-70A)
37.16,72.24,3.02,0.185,803.7,1.05,Normal,0,None
36.7,64.36,2.86,0.094,674.6,3.7,Normal,0,None
28.77,104.41,3.02,0.209,308.5,2.94,Warning,1,Oil temperature in warning range (90-105°C)
47.68,86.81,3.03,0.037,285.4,3.25,Normal,0,None
40.44,66.82,3,0.195,2394,4.76,Warning,1,Service interval warning (2000-3000 hrs)
72.51,75,2,0.332,174.1,6.83,Critical,2,Air leak/Airend wear (High current + Low pressure)
6.1,72.52,2.19,0.199,1109.8,2.81,Critical,2,Motor current fault (<10A) - Belt/coupling/unload fault
60.06,66.74,3.17,0.313,1500.1,0.32,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
56.11,84.83,3.13,0.391,1032.7,1.53,Warning,1,Filter differential pressure warning (0.2-0.5 bar)
40.27,82.78,3.25,0.163,305,3.24,Warning,1,Line pressure high warning (3.2-3.6 bar)
65.78,86.39,3.33,0.424,47.6,9.27,Critical,2,Bearing/Alignment issue (High current + High vibration)
54.57,101.27,2.98,0.27,1299.6,3.17,Warning,1,Oil temperature in warning range (90-105°C)
42.74,98.37,3.04,0.275,1557.3,1.76,Warning,1,Oil temperature in warning range (90-105°C)
24.96,83.17,2.82,0.208,724,3.84,Normal,0,None
69.81,85.76,2.7,0.294,1869.3,0.55,Critical,2,Motor current critical (>70A)
51.05,67.66,2.97,0.049,1137.9,2.85,Normal,0,None
36.44,82.59,3,0.009,861.5,2.09,Normal,0,None
